Date,Open,High,Low,Close,Volume
2018-01-01,2813.6374938098093,2815.493093320497,2762.7373055758326,2766.73095703125,198470
2018-01-02,2769.6788569015525,2772.4554773094737,2641.4637547496704,2653.537353515625,847930
2018-01-03,2670.183040965204,2688.231071918002,2641.6903719072984,2666.883544921875,470880
2018-01-04,2667.934155354514,2680.1419748872017,2629.9221606621927,2644.33740234375,494210
2018-01-05,2665.277461186279,2714.1460177988765,2655.022631762046,2706.001220703125,527770
2018-01-08,2721.0878771294697,2721.0878771294697,2687.7729529747894,2702.33642578125,329240
2018-01-09,2702.669977148654,2706.432243759432,2638.775166037763,2646.7626953125,827180
2018-01-10,2648.895848683991,2656.295650475644,2591.512360697126,2600.536376953125,842020
2018-01-11,2600.7675597927687,2640.1030122095635,2574.8987603957567,2632.6708984375,600910
2018-01-12,2639.6404405374788,2663.704483824286,2611.0413410160127,2651.6494140625,596570
2018-01-15,2660.927648029154,2660.927648029154,2582.25674365264,2589.7998046875,575940
2018-01-16,2592.437935368282,2605.3954973444174,2563.838835391448,2581.442626953125,465370
2018-01-17,2573.0015564772525,2619.371207286315,2561.9043393782617,2612.137939453125,475950
2018-01-18,2612.6935057523124,2635.845793982213,2574.024409832196,2587.2919921875,493990
2018-01-19,2580.406269124252,2608.945267155574,2568.4668900428665,2592.387451171875,324590
2018-01-22,2592.386984635096,2600.5593500828018,2553.5651417818312,2559.099853515625,344660
2018-01-23,2563.7460679572423,2575.7272477788256,2500.809341379231,2505.552734375,1173990
2018-01-24,2499.5137318965194,2503.586018029054,2434.36958168282,2443.80078125,940580
2018-01-25,2452.6813130423207,2473.9687357592916,2425.660106024195,2454.476806640625,1754720
2018-01-29,2473.968851886814,2577.5367055821425,2458.794602860855,2540.945556640625,1274230
2018-01-30,2540.607571658121,2540.885278880198,2458.14185845559,2470.2109375,1416630
2018-01-31,2482.9743817642825,2534.7768383721873,2455.009103960935,2491.887451171875,1377660
2018-02-01,2497.4775153139367,2619.2786926057574,2472.534252815259,2595.89501953125,1255640
2018-02-02,2582.349602164985,2639.7791863522266,2517.469148791141,2574.089111328125,1498590
2018-02-05,2526.7248888784866,2572.909257085285,2526.7248888784866,2548.748046875,486830
2018-02-06,2456.8971206398455,2596.140069000371,2452.6813486099763,2552.5703125,614080
2018-02-07,2584.075741425373,2629.5474197445205,2510.0741077077105,2592.4794921875,1388510
2018-02-08,2612.7995736067346,2623.906054259686,2573.926891321406,2609.837890625,685330
2018-02-09,2554.9535580296965,2586.884692879189,2550.788627397154,2568.18408203125,335150
2018-02-12,2568.466297845072,2591.5121548372467,2564.347463829449,2582.38623046875,175940
2018-02-14,2574.852672166326,2611.6383735307395,2568.6145406546957,2594.06689453125,379990
2018-02-15,2610.022835487319,2628.4409913529767,2600.7674353614775,2623.02197265625,302320
2018-02-16,2628.533904611649,2630.843235640988,2512.934035599948,2529.329833984375,493090
2018-02-19,2543.8468537676986,2550.6772309457056,2470.7940401340425,2507.24169921875,332660
2018-02-20,2510.0647993457023,2535.9706582031267,2480.540159974164,2491.220703125,210980
2018-02-21,2510.4350796761623,2543.384400282951,2502.993926479011,2532.81005859375,366820
2018-02-22,2531.3520161761503,2531.3520161761503,2471.191913415108,2486.787353515625,617210
2018-02-23,2508.213781369692,2512.512933400324,2452.6813729260825,2473.450439453125,868030
2018-02-26,2498.033012119495,2525.350231833951,2472.1178863916903,2516.1689453125,450250
2018-02-27,2517.5616157460986,2531.0558362105,2499.587474068562,2513.271728515625,506840
2018-02-28,2501.734586068499,2554.3977209694535,2453.6991511047786,2539.473388671875,627240
2018-03-01,2527.7844086223868,2591.6051029221094,2525.086422891121,2567.666015625,914230
2018-03-05,2566.0599069693167,2572.99219322505,2539.686533566526,2549.710205078125,510190
2018-03-06,2564.67187399111,2571.544055114351,2522.20345321027,2544.16650390625,427350
2018-03-07,2542.4588584306016,2559.5813516526496,2527.2430321982024,2547.8408203125,274720
2018-03-08,2552.639716551488,2577.5366560344514,2538.344685761426,2564.843017578125,298230
2018-03-09,2568.373819505565,2597.5283331323844,2560.08553546669,2588.16650390625,286790
2018-03-12,2597.5282289624215,2626.682741420044,2597.5282289624215,2620.842529296875,230320
2018-03-13,2596.3252459592627,2676.662178101591,2596.3252459592627,2670.123291015625,412710
2018-03-14,2674.255597051174,2689.6151345607327,2661.853449527861,2669.873291015625,464660
2018-03-15,2670.1829683885844,2677.883524655146,2649.821087867077,2655.887939453125,252620
2018-03-16,2651.6725586503,2669.1098166126485,2581.164972524191,2598.838134765625,534360
2018-03-19,2602.6188705583045,2616.9324301525376,2526.821742806963,2536.26220703125,195130
2018-03-20,2534.128784550172,2630.7550802527007,2531.3659479385037,2624.873291015625,470700
2018-03-21,2626.682714077255,2636.7710104378816,2575.7780103160676,2589.73974609375,341710
2018-03-22,2589.128798399883,2636.6784162434487,2584.6027812285092,2594.3349609375,261320
2018-03-23,2551.7135516897374,2592.9278713175854,2530.3612825308596,2581.8955078125,441270
2018-03-26,2573.2748931711135,2591.6053807721773,2555.2546513662114,2579.762939453125,262750
2018-03-27,2606.2288104682953,2643.3430664570556,2592.7992118309744,2630.764892578125,356170
2018-03-28,2614.4654855677863,2651.8063704432743,2591.4194035642167,2626.002197265625,785360
2018-04-02,2638.714879824687,2665.8981015871746,2609.00969681456,2618.2373046875,311000
2018-04-03,2613.327252833939,2613.327252833939,2573.001408496896,2590.586669921875,309720
2018-04-04,2637.6042694450953,2707.20484102013,2628.5940369868554,2677.98095703125,860680
2018-04-05,2702.5770898763953,2753.389150941693,2693.326208122434,2746.794677734375,510750
2018-04-06,2753.296633319997,2767.360277891139,2736.6369121332627,2758.03076171875,463320
2018-04-09,2767.365106993648,2775.338626515956,2748.854303602386,2758.641845703125,246410
2018-04-10,2759.1276422495,2792.3544409700703,2744.226356472078,2774.033447265625,465160
2018-04-11,2776.615533707792,2854.365414428652,2769.6785028137942,2840.02880859375,694830
2018-04-12,2827.1315329112,2859.918835301173,2825.673852483651,2839.700439453125,584100
2018-04-13,2839.649697169102,2915.451341667686,2832.1527319057523,2901.845947265625,452320
2018-04-16,2906.196109834087,2906.196109834087,2869.1745033393854,2896.871337890625,350060
2018-04-17,2896.9404626126325,2912.5081100932025,2859.9188592565606,2871.728759765625,272920
2018-04-18,2873.8065537875787,2900.3882645285275,2850.6635318551416,2857.503173828125,222400
2018-04-19,2885.8341958356855,2886.6670915882532,2830.3017866791292,2861.783935546875,268080
2018-04-20,2855.291505872003,2889.5364931385393,2839.3352019246686,2882.9375,175600
2018-04-23,2906.1915310603436,2906.1915310603436,2869.174444563028,2875.208984375,256980
2018-04-24,2883.05759434601,2915.4514999004596,2864.611642252494,2881.831298828125,302840
2018-04-25,2883.057740974218,2887.6854420030695,2832.8193914895755,2845.75390625,193600
2018-04-26,2846.0358991210055,2898.4215608522063,2846.0358991210055,2888.16650390625,223920
2018-04-27,2900.642412199946,2983.6355131856776,2891.053718204146,2924.6416015625,444460
2018-04-30,2933.962148756177,2951.070857113109,2873.288430113309,2886.630126953125,256470
2018-05-02,2901.475635868019,2911.175278262252,2803.4610274074835,2824.956787109375,592920
2018-05-03,2843.7226167703025,2843.7226167703025,2739.7843942424106,2765.366455078125,317930
2018-05-04,2758.109609511591,2785.8758136341908,2697.949500579291,2703.354736328125,247580
2018-05-07,2725.7111911213897,2762.737315934006,2693.3263247223645,2755.04150390625,292550
2018-05-08,2758.1099228752173,2822.8977398555076,2758.1099228752173,2816.14599609375,385600
2018-05-09,2822.8044571533815,2845.1238460177483,2790.5032003762494,2805.834716796875,382510
2018-05-10,2850.663804398809,2888.37504815608,2783.57140461233,2836.54931640625,701120
2018-05-11,2846.035976915572,2883.057583119352,2834.4667249768913,2857.420166015625,339570
2018-05-14,2859.053410415348,2864.5465450160573,2811.475995530433,2822.45751953125,229720
2018-05-15,2822.457874043007,2869.1746057914443,2794.219633642368,2848.15087890625,446290
2018-05-16,2822.901928771793,2866.4348536029725,2807.62599731735,2828.978271484375,309740
