Date,Top10MeanReturn,Bottom10MeanReturn,TopBottomSpread,UniverseMeanReturn,Top10ExcessUniverse
2025-05-29,-0.007299343384263239,-0.01074597613362365,0.0034466327493604103,-0.009022659758943445,0.001723316374680206
2025-05-30,0.00740826331116221,0.00412003860926879,0.0032882247018934194,0.005764150960215501,0.0016441123509467089
2025-06-02,0.01882516936513092,0.00986568008658643,0.00895948927854449,0.014345424725858678,0.0044797446392722436
2025-06-03,0.0240088198448108,0.02172160052616064,0.0022872193186501584,0.02286521018548572,0.0011436096593250775
2025-06-04,0.018915065263398412,0.025813434520386803,-0.00689836925698839,0.022364249891892604,-0.0034491846284941917
2025-06-05,0.009369473381017079,0.007840007797399596,0.0015294655836174832,0.008604740589208338,0.0007647327918087407
2025-06-06,-0.013868732835395331,-0.002069895905260781,-0.01179883693013455,-0.007969314370328055,-0.005899418465067276
2025-06-09,-0.00910049762991207,-0.00425169909442439,-0.00484879853548768,-0.0066760983621682295,-0.00242439926774384
2025-06-10,-0.0169376522016445,-0.0003879579427815201,-0.01654969425886298,-0.00866280507221301,-0.00827484712943149
2025-06-11,-0.012146377702375229,-0.00996315382444723,-0.002183223877927999,-0.01105476576341123,-0.0010916119389639996
2025-06-12,-0.0027369807667643,-0.0011816948872268803,-0.0015552858795374197,-0.00195933782699559,-0.0007776429397687102
2025-06-13,0.019226393030555188,0.011332003739251958,0.00789438929130323,0.015279198384903572,0.003947194645651617
2025-06-16,0.00212233602418922,-0.00424229061726988,0.0063646266414591,-0.0010599772965403308,0.0031823133207295505
2025-06-17,0.0007826537924323093,0.0008261274524753804,-4.3473660043071016e-05,0.0008043906224538454,-2.173683002153605e-05
2025-06-18,0.01923128984585536,0.0034777585809537604,0.0157535312649016,0.011354524213404563,0.007876765632450797
2025-06-19,0.027894745229787476,0.01649945115236915,0.011395294077418325,0.022197098191078315,0.005697647038709161
2025-06-20,0.016150087116351058,0.01638225596280054,-0.0002321688464494813,0.016266171539575804,-0.00011608442322474585
2025-06-23,0.017480229434241518,0.018541784867532548,-0.0010615554332910303,0.018011007150887038,-0.0005307777166455203
2025-06-24,0.02396979487453759,0.01030716666793044,0.013662628206607151,0.017138480771234015,0.0068313141033035756
2025-06-25,0.0058758875788756494,0.00758227447335095,-0.001706386894475301,0.006729081026113301,-0.0008531934472376518
2025-06-26,-0.005712728617779479,-0.0038648692962845303,-0.0018478593214949486,-0.004788798957032006,-0.0009239296607474728
2025-06-27,-0.0073360948901977,-0.004452226145633771,-0.002883868744563929,-0.005894160517915735,-0.0014419343722819646
2025-06-30,0.0009766621757795802,0.00238516170328763,-0.00140849952750805,0.0016809119395336052,-0.000704249763754025
2025-07-01,-0.00062072298552719,0.006917802534810301,-0.007538525520337491,0.0031485397746415546,-0.0037692627601687446
2025-07-02,0.00730313894578277,0.0005168181226573108,0.006786320823125459,0.00390997853422004,0.0033931604115627293
2025-07-03,0.00542841624527181,-0.002287785298554599,0.007716201543826409,0.0015703154733586054,0.0038581007719132045
2025-07-04,-0.010127886533971907,-0.0038585400004633895,-0.006269346533508518,-0.006993213267217651,-0.003134673266754257
2025-07-07,-0.01069347994655073,-0.015581060819226899,0.004887580872676168,-0.013137270382888816,0.002443790436338085
2025-07-08,-0.007841928352107931,-0.015184912938890818,0.0073429845867828865,-0.011513420645499374,0.0036714922933914432
2025-07-09,-0.012484340991494688,-0.00831692377716067,-0.004167417214334019,-0.01040063238432768,-0.0020837086071670077
2025-07-10,-0.01373359061162146,-0.005991502474590289,-0.007742088137031171,-0.009862546543105876,-0.0038710440685155844
2025-07-11,-0.016991646478128293,-0.00458568647324477,-0.012405960004883523,-0.01078866647568653,-0.006202980002441762
2025-07-14,-0.01234656381921247,0.0016284564596200902,-0.01397502027883256,-0.00535905367979619,-0.00698751013941628
2025-07-15,-0.0112981550304223,-0.008106598010580172,-0.003191557019842129,-0.009702376520501235,-0.0015957785099210663
2025-07-16,-0.003167045414996031,-0.0061018285430401,0.002934783128044069,-0.004634436979018066,0.001467391564022035
2025-07-17,-0.00581864537084469,-0.008792447585673779,0.0029738022148290888,-0.007305546478259234,0.001486901107414544
2025-07-18,-0.01682431352791216,-0.00763907310402547,-0.009185240423886689,-0.012231693315968815,-0.0045926202119433435
2025-07-21,-0.014724090639221098,-0.03161690902211971,0.01689281838289861,-0.023170499830670408,0.00844640919144931
2025-07-22,-0.0063285337188636204,-0.026400564098272072,0.020072030379408454,-0.01636454890856785,0.010036015189704229
2025-07-23,-0.01915354437747961,-0.01685004705515904,-0.002303497322320571,-0.018001795716319324,-0.0011517486611602873
2025-07-24,-0.01035169953180497,-0.0173038634541965,0.0069521639223915285,-0.013827781493000738,0.0034760819611957677
2025-07-25,-0.0011680479302194485,-0.018752939229027748,0.0175848912988083,-0.009960493579623598,0.00879244564940415
2025-07-28,0.012382087266212701,-0.00156914668244808,0.01395123394866078,0.005406470291882311,0.00697561697433039
2025-07-29,-0.0008941091545986796,0.0013266094942092801,-0.0022207186488079596,0.00021625016980530016,-0.0011103593244039798
2025-07-30,0.006180712738966811,-0.02034618817698989,0.0265269009159567,-0.007082737719011541,0.013263450457978353
2025-07-31,0.00756170819867785,-0.014005536009130442,0.02156724420780829,-0.0032219139052262953,0.010783622103904145
2025-08-01,0.005097807475869491,-0.01120021978493088,0.01629802726080037,-0.003051206154530696,0.008149013630400187
2025-08-04,-0.0025302893808742998,-0.0005771967464335299,-0.00195309263444077,-0.0015537430636539155,-0.0009765463172203843
2025-08-05,0.00189407817368335,-0.00810635752933548,0.01000043570301883,-0.0031061396778260648,0.005000217851509415
2025-08-06,0.0012384741586068907,0.006057307351611379,-0.004818833193004489,0.003647890755109135,-0.0024094165965022445
2025-08-07,-0.0019918452287722103,0.00963261731357134,-0.01162446254234355,0.003820386042399565,-0.005812231271171775
2025-08-08,0.025440572929795104,0.0173408370390878,0.008099735890707303,0.021390704984441452,0.004049867945353652
2025-08-11,0.0212100914105274,0.013541337405586319,0.007668754004941082,0.01737571440805686,0.003834377002470541
2025-08-12,0.02267319493992371,0.024845623569165802,-0.002172428629242093,0.023759409254544755,-0.0010862143146210465
2025-08-13,0.026977419359032397,0.01482080082192062,0.012156618537111776,0.020899110090476507,0.00607830926855589
2025-08-14,-7.592045198611995e-05,0.022878055978818427,-0.022953976430804546,0.011401067763416152,-0.011476988215402273
2025-08-18,0.007458880833971049,0.00509734842954503,0.0023615324044260182,0.00627811463175804,0.0011807662022130083
2025-08-19,0.0011583226322061397,-0.01210622738315858,0.01326455001536472,-0.005473952375476219,0.006632275007682359
2025-08-20,-0.024861116522866388,-0.01105726328381042,-0.013803853239055967,-0.017959189903338404,-0.006901926619527984
2025-08-21,-0.024338746117933262,-0.011985870068627297,-0.012352876049305964,-0.018162308093280278,-0.006176438024652984
2025-08-22,-0.00419466685572113,-0.006029991325600921,0.0018353244698797915,-0.005112329090661025,0.0009176622349398953
2025-08-25,-0.015294398353275798,-0.007049355774745508,-0.00824504257853029,-0.011171877064010656,-0.004122521289265142
2025-08-26,0.0007870052310776602,0.0008463870946562797,-5.938186357861948e-05,0.0008166961628669703,-2.9690931789310175e-05
2025-08-28,0.00579846347647069,0.010269584840685091,-0.004471121364214401,0.00803402415857789,-0.002235560682107199
2025-08-29,0.00438244514509736,0.007343295942830769,-0.002960850797733409,0.005862870543964065,-0.001480425398866705
2025-09-01,-0.00532651344702839,0.0021809254538190702,-0.00750743890084746,-0.0015727939966046606,-0.003753719450423729
2025-09-02,0.00432103502958285,0.0028884616988877803,0.0014325733306950698,0.0036047483642353147,0.0007162866653475353
2025-09-03,0.00981832952021649,0.00260281884020779,0.0072155106800087,0.006210574180212139,0.0036077553400043517
2025-09-04,0.012926200935908261,0.007042399201631291,0.00588380173427697,0.009984300068769774,0.0029419008671384868
2025-09-05,0.02039132315655893,0.01236810166536723,0.008023221491191699,0.016379712410963077,0.004011610745595851
2025-09-08,0.01850235303071861,0.01333559297315512,0.005166760057563492,0.015918973001936863,0.0025833800287817475
2025-09-09,0.020049779674977092,0.01749543855701126,0.002554341117965833,0.01877260911599418,0.0012771705589829131
2025-09-10,0.01496363026667466,0.018549146312187532,-0.0035855160455128716,0.016756388289431094,-0.001792758022756434
2025-09-11,0.01737157058777001,0.01574465922914329,0.0016269113586267203,0.01655811490845665,0.0008134556793133602
2025-09-12,0.008776530480927209,0.00880211599594435,-2.5585515017141625e-05,0.008789323238435781,-1.2792757508572547e-05
2025-09-15,0.00221622541641711,0.01002174515540494,-0.00780551973898783,0.006118985285911024,-0.0039027598694939144
2025-09-16,0.0032620917411622596,-0.00437227451798535,0.00763436625914761,-0.0005550913884115443,0.003817183129573804
2025-09-17,-0.005087590521370959,-0.0041607617617372,-0.0009268287596337589,-0.00462417614155408,-0.000463414379816879
2025-09-18,-0.02060994233076933,-0.012082898080536881,-0.00852704425023245,-0.016346420205653106,-0.004263522125116225
2025-09-19,-0.03452277578287337,-0.010651265074200111,-0.023871510708673258,-0.02258702042853674,-0.011935755354336629
2025-09-22,-0.028743595640626785,-0.00885277001801115,-0.019890825622615634,-0.018798182829318964,-0.00994541281130782
2025-09-23,-0.021457415791469373,-0.02148171791034137,2.430211887199593e-05,-0.02146956685090537,1.2151059435996231e-05
2025-09-24,-0.00751331646409661,-0.02202626867836749,0.014512952214270878,-0.014769792571232052,0.0072564761071354416
2025-09-25,0.004177552905181009,-0.00485439308609699,0.009031945991278,-0.0003384200904579905,0.004515972995639
2025-09-26,0.013550189555300319,0.02078589745420647,-0.00723570789890615,0.017168043504753393,-0.003617853949453074
2025-09-29,0.01655131836232935,0.019756895575993607,-0.0032055772136642575,0.018154106969161483,-0.001602788606832134
2025-09-30,0.029974601207944464,0.01111111182130761,0.01886348938663685,0.02054285651462604,0.009431744693318422
2025-10-01,0.02143252681437429,0.016171140014703315,0.005261386799670975,0.018801833414538806,0.002630693399835484
2025-10-03,0.019925100869458038,0.016493476226914182,0.003431624642543856,0.018209288548186108,0.0017158123212719298
2025-10-06,0.00390829761518657,0.014296331870038639,-0.010388034254852069,0.009102314742612605,-0.005194017127426035
2025-10-07,0.007579121764375411,0.0019418228590629197,0.005637298905312491,0.004760472311719164,0.002818649452656247
2025-10-08,0.01106976733913787,0.011432205215825868,-0.0003624378766879984,0.01125098627748187,-0.00018121893834400007
2025-10-09,0.01763155484978706,0.01581822150978941,0.0018133333399976519,0.016724888179788233,0.0009066666699988277
2025-10-10,0.00907128534777567,0.026572197532572374,-0.017500912184796706,0.01782174144017402,-0.008750456092398351
2025-10-13,0.02215330457874218,0.03126614052001574,-0.009112835941273555,0.02670972254937896,-0.004556417970636779
2025-10-14,0.026549539585915428,0.036110047860868674,-0.009560508274953246,0.03132979372339205,-0.0047802541374766215
2025-10-15,0.025988786202796647,0.034230988529398265,-0.008242202326601618,0.03010988736609746,-0.004121101163300812
2025-10-16,0.0085543422073252,0.01967200394158916,-0.011117661734263961,0.01411317307445718,-0.00555883086713198
2025-10-17,0.006158052115670042,0.022636524309740027,-0.016478472194069983,0.014397288212705037,-0.008239236097034995
2025-10-20,-0.0036272527521372306,0.011074193381129398,-0.014701446133266629,0.003723470314496085,-0.007350723066633315
2025-10-21,0.008803590161527227,0.012304235179666587,-0.00350064501813936,0.01055391267059691,-0.0017503225090696826
2025-10-23,0.00285381241840737,-0.006883715961254649,0.00973752837966202,-0.00201495177142364,0.00486876418983101
2025-10-24,-0.0008988047446744002,-0.0028855241657104102,0.00198671942103601,-0.0018921644551924046,0.0009933597105180043
2025-10-27,-0.01138167764296601,-0.0087165112711561,-0.0026651663718099093,-0.010049094457061054,-0.0013325831859049564
2025-10-28,-0.01769445822497607,-0.00787534422269874,-0.009819114002277328,-0.012784901223837408,-0.0049095570011386605
2025-10-29,-0.02588681377612556,-0.016439609954342817,-0.009447203821782744,-0.02116321186523419,-0.00472360191089137
2025-10-30,-0.025173990937019792,-0.006731503710944768,-0.018442487226075024,-0.01595274732398228,-0.009221243613037514
2025-10-31,-0.011630333450919132,0.0028097506790805797,-0.014440084129999711,-0.004410291385919275,-0.0072200420649998565
2025-11-03,0.0020546985952320006,-0.00336122232112296,0.00541592091635496,-0.0006532618629454805,0.002707960458177481
2025-11-04,0.022247089933314673,0.00437847936963516,0.017868610563679513,0.013312784651474915,0.008934305281839758
2025-11-06,0.028188432695982903,0.008043258637961818,0.020145174058021083,0.01811584566697236,0.010072587029010541
2025-11-07,0.034493974598895576,0.00996186374458837,0.024532110854307204,0.022227919171741974,0.012266055427153602
2025-11-10,0.02662931943235116,0.01375367198300256,0.0128756474493486,0.02019149570767686,0.006437823724674302
2025-11-11,0.018801419931015258,0.014572442989143208,0.00422897694187205,0.016686931460079237,0.0021144884709360205
2025-11-12,0.020136820767813014,0.01244351491924272,0.007693305848570295,0.016290167843527863,0.003846652924285151
2025-11-13,0.01219929633620489,0.018666941328563,-0.006467644992358109,0.015433118832383946,-0.0032338224961790552
2025-11-14,0.00884076825832603,0.010540388824337941,-0.0016996205660119116,0.009690578541331984,-0.0008498102830059549
2025-11-17,0.0059187980440897296,-0.00287924842770446,0.008798046471794189,0.0015197748081926354,0.004399023235897094
2025-11-18,0.00010358090631671976,-0.0013148956824778897,0.0014184765887946095,-0.0006056573880805847,0.0007092382943973044
2025-11-19,0.006871734469791771,-0.0017953958556389802,0.00866713032543075,0.002538169307076395,0.004333565162715375
2025-11-20,0.0046620711458895,-4.398467110029005e-05,0.004706055816989791,0.002309043237394605,0.0023530279084948954
2025-11-21,0.00937110940139925,0.00034358410423379984,0.00902752529716545,0.004857346752816525,0.004513762648582725
2025-11-24,0.00604338602200949,0.00882918723129383,-0.00278580120928434,0.007436286626651661,-0.0013929006046421713
2025-11-25,0.00378258633157011,0.014790635337984808,-0.011008049006414698,0.00928661083477746,-0.00550402450320735
2025-11-26,-0.0012956902665796602,-0.00458719138681958,0.0032915011202399196,-0.00294144082669962,0.0016457505601199596
2025-11-27,0.0040023043076592695,-0.008016746540392031,0.012019050848051301,-0.0020072211163663805,0.00600952542402565
2025-11-28,0.0037483519694227288,0.0020603495684679398,0.001688002400954789,0.0029043507689453358,0.000844001200477393
2025-12-01,-0.0034145271947682494,-0.004859401281345739,0.00144487408657749,-0.004136964238056996,0.0007224370432887465
2025-12-02,-0.00322401199415276,-0.012910596699760468,0.00968658470560771,-0.008067304346956617,0.004843292352803857
2025-12-03,-0.01049357616958484,-0.0043369757729986805,-0.00615660039658616,-0.0074152759712917595,-0.0030783001982930807
2025-12-04,-0.01127595488909891,-0.002726705054935291,-0.008549249834163618,-0.007001329972017099,-0.004274624917081811
2025-12-05,-0.00269091175937708,-0.01399574009739093,0.011304828338013849,-0.008343325928384005,0.005652414169006925
2025-12-08,-0.0029742342645725306,0.00366662790375148,-0.00664086216832401,0.0003461968195894743,-0.003320431084162005
2025-12-09,0.00072989236135639,-0.0007551523994914903,0.0014850447608478804,-1.2630019067549903e-05,0.0007425223804239399
2025-12-10,-0.0035705878368186296,0.006189473450299519,-0.009760061287118149,0.0013094428067404451,-0.0048800306435590746
2025-12-11,-0.012824290381107861,0.005899592477372789,-0.018723882858480652,-0.0034623489518675345,-0.009361941429240326
2025-12-12,-0.010152408359494738,0.0059521303587389204,-0.016104538718233658,-0.0021001390003779095,-0.008052269359116827
2025-12-15,-0.006292529856220791,0.01488385111442429,-0.02117638097064508,0.00429566062910175,-0.01058819048532254
2025-12-16,0.007990292255778861,0.01251062414657524,-0.004520331890796378,0.010250458201177051,-0.00226016594539819
2025-12-17,0.007636810027410389,0.007866648869404481,-0.00022983884199409207,0.007751729448407435,-0.00011491942099704604
2025-12-18,0.00449213520615397,0.006700105719448899,-0.002207970513294929,0.005596120462801435,-0.0011039852566474646
2025-12-19,-0.00356491311226174,-0.0019260920443680504,-0.0016388210678936897,-0.0027455025783148946,-0.0008194105339468455
2025-12-22,-0.008298707361566671,-0.013163485759088734,0.004864778397522062,-0.0107310965603277,0.0024323891987610285
