CAGR,Volatility,Sharpe,Sortino,MaxDrawdown,Model,TopK,RiskProfile
0.32701686546890163,0.32229378494237476,1.0384090025926638,1.6853283185667858,-0.2360343236019411,XGBoost,5,conservative
0.06335696021628712,0.34770205002733606,0.3494411838929081,0.5614477501475347,-0.26383038537793935,XGBoost,5,moderate
-0.06917037763376965,0.368886897205691,-0.01099946454209418,-0.01794148409540446,-0.2836512931198303,XGBoost,5,aggressive
0.4511487213196712,0.2892552010876289,1.431816027253581,2.414119365534101,-0.2184714609988998,XGBoost,10,moderate
