Date,PortfolioValue,GrossReturn,TransactionCost,NetReturn,Turnover,NStocks
2022-01-03,1026772.2761852704,0.027772276185270343,0.001,0.026772276185270342,1.0,10
2022-01-10,1022798.4610879502,-0.0038702010070665763,0.0,-0.0038702010070665763,0.0,10
2022-01-17,1007874.6676860229,-0.014591137912011273,0.0,-0.014591137912011273,0.0,10
2022-01-24,1037990.3684667385,0.02988040254038538,0.0,0.02988040254038538,0.0,10
2022-02-01,1026410.4492988719,-0.011156095007867708,0.0,-0.011156095007867708,0.0,10
2022-02-08,1018396.2214177414,-0.0078080147046485655,0.0,-0.0078080147046485655,0.0,10
2022-02-15,988572.6988066268,-0.02928479307356059,0.0,-0.02928479307356059,0.0,10
2022-02-22,950593.8548254758,-0.038417856397407926,0.0,-0.038417856397407926,0.0,10
2022-03-02,975226.2853240935,0.025912675927344378,0.0,0.025912675927344378,0.0,10
2022-03-09,1011777.8662030109,0.037480102237780026,0.0,0.037480102237780026,0.0,10
2022-03-16,1013934.3358448166,0.0021313666901001194,0.0,0.0021313666901001194,0.0,10
2022-03-24,1049329.2104915453,0.03490844860011323,0.0,0.03490844860011323,0.0,10
2022-03-31,1055145.731265892,0.005543084778534082,0.0,0.005543084778534082,0.0,10
2022-04-07,1045481.793659668,-0.009158865282646719,0.0,-0.009158865282646719,0.0,10
2022-04-18,1041329.4237884344,-0.00397172853359639,0.0,-0.00397172853359639,0.0,10
2022-04-25,1023281.2118163718,-0.017331894748927622,0.0,-0.017331894748927622,0.0,10
2022-05-02,988585.1918795449,-0.033906632444897326,0.0,-0.033906632444897326,0.0,10
2022-05-10,1012776.3503139843,0.024470484317538708,0.0,0.024470484317538708,0.0,10
2022-05-17,1034951.4767463491,0.02189538334449659,0.0,0.02189538334449659,0.0,10
2022-05-24,1045784.0531449373,0.010466748095904217,0.0,0.010466748095904217,0.0,10
2022-05-31,1029559.6426333955,-0.015514111601482989,0.0,-0.015514111601482989,0.0,10
2022-06-07,985448.2341196564,-0.04284492776048556,0.0,-0.04284492776048556,0.0,10
2022-06-14,991819.0767632932,0.006464918625916767,0.0,0.006464918625916767,0.0,10
2022-06-21,1011438.0908779755,0.01978083964537871,0.0,0.01978083964537871,0.0,10
2022-06-28,1034454.988173933,0.022756605177858946,0.0,0.022756605177858946,0.0,10
2022-07-05,1050757.5574841476,0.01575957339525483,0.0,0.01575957339525483,0.0,10
2022-07-12,1078061.5935152674,0.02598509602585636,0.0,0.02598509602585636,0.0,10
2022-07-19,1098265.564307112,0.01874101713053793,0.0,0.01874101713053793,0.0,10
2022-07-26,1121558.2146685661,0.02120857752300479,0.0,0.02120857752300479,0.0,10
2022-08-02,1137497.6943274897,0.01421190576686552,0.0,0.01421190576686552,0.0,10
2022-08-10,1140248.8496969396,0.002418603029412272,0.0,0.002418603029412272,0.0,10
