Date,GrossReturn,TransactionCost,NetReturn,Turnover,NStocks
2023-01-02,-0.020969638301167333,0.001,-0.021969638301167334,1.0,10
2023-01-09,0.006559512773719726,0.0011242412252037782,0.005435271548515948,1.1242412252037781,10
2023-01-16,-0.008122975113404568,0.001364847833054295,-0.009487822946458863,1.364847833054295,10
2023-01-23,-0.004131363414687982,0.0005904406067656953,-0.004721804021453677,0.5904406067656953,10
2023-01-31,0.03173470400413656,0.0008099383142520191,0.030924765689884542,0.8099383142520191,10
2023-02-07,0.013927426646691566,0.001245884874236832,0.012681541772454735,1.245884874236832,10
2023-02-14,-0.012851555739756836,0.0006166960292649071,-0.013468251769021743,0.6166960292649071,10
2023-02-21,-0.021831795383067242,0.0007487590510824153,-0.022580554434149656,0.7487590510824153,10
2023-02-28,0.025177711026808502,0.0009341976385163873,0.024243513388292115,0.9341976385163873,10
2023-03-08,-0.03333617628457874,0.0012642134099650772,-0.034600389694543814,1.2642134099650773,10
2023-03-15,0.022059175967714856,0.0015169002061345888,0.020542275761580266,1.5169002061345889,10
2023-03-22,-0.0034778749622984373,0.0012099023653989107,-0.004687777327697348,1.2099023653989107,10
2023-03-29,0.022325919458710146,0.0008715459698773693,0.021454373488832775,0.8715459698773693,10
2023-04-10,0.021246552992228822,0.0015696871460114713,0.01967686584621735,1.5696871460114712,10
2023-04-18,0.012019717683117222,0.0013417179380120978,0.010677999745105124,1.3417179380120978,10
2023-04-25,0.012050850581264138,0.0010717035352722528,0.010979147045991886,1.0717035352722528,10
2023-05-03,0.018585555648224616,0.0013704962289018048,0.01721505941932281,1.3704962289018048,10
2023-05-10,0.004711316362707455,0.0013294636413815175,0.0033818527213259376,1.3294636413815175,10
2023-05-17,0.009082512722593312,0.0009497675080764763,0.008132745214516837,0.9497675080764763,10
2023-05-24,0.026980894083314173,0.0011123484102684923,0.02586854567304568,1.1123484102684924,10
2023-05-31,0.002018496385397609,0.0008641610371747021,0.001154335348222907,0.8641610371747022,10
2023-06-07,0.0020996777089844097,0.0011229372555693815,0.0009767404534150282,1.1229372555693815,10
2023-06-14,0.005726159405472387,0.0009661728444139168,0.00475998656105847,0.9661728444139167,10
2023-06-21,0.011573658493330766,0.0010374923205166504,0.010536166172814115,1.0374923205166504,10
2023-06-28,0.028134392419691123,0.0007188921284415159,0.027415500291249607,0.718892128441516,10
2023-07-06,-0.005224890315692715,0.0011034430829698553,-0.00632833339866257,1.1034430829698554,10
2023-07-13,-0.004133814519173743,0.0010424328695990879,-0.00517624738877283,1.0424328695990879,10
2023-07-20,0.0020071093218981245,0.0012229460632492489,0.0007841632586488756,1.2229460632492488,10
2023-07-27,-0.007873786729895188,0.00118849546853991,-0.009062282198435098,1.1884954685399098,10
2023-08-03,-0.0037043185773885886,0.0007288185119157261,-0.004433137089304315,0.728818511915726,10
2023-08-10,0.0031214047247601737,0.0008218471266320896,0.002299557598128084,0.8218471266320896,10
2023-08-18,0.008356367586928141,0.001715517276189955,0.006640850310738186,1.7155172761899549,10
2023-08-25,0.019875803000126032,0.0010021579369779755,0.018873645063148058,1.0021579369779754,10
2023-09-01,0.023046541075561557,0.0015852814387782778,0.02146125963678328,1.5852814387782779,10
2023-09-08,0.016516530275936348,0.0012747359115595244,0.015241794364376823,1.2747359115595245,10
2023-09-15,-0.00023992172793612084,0.0012245538342759224,-0.0014644755622120432,1.2245538342759223,10
2023-09-25,-0.010272803668389735,0.0009389304516051952,-0.01121173411999493,0.9389304516051952,10
2023-10-03,0.0064581351124773185,0.0010654001936741717,0.005392734918803147,1.0654001936741717,10
2023-10-10,0.011754545582461768,0.00142617582174136,0.010328369760720407,1.42617582174136,10
2023-10-17,-0.03262618257843618,0.0011285156596795266,-0.03375469823811571,1.1285156596795265,10
2023-10-25,-0.009644257328034717,0.0015490375265989251,-0.011193294854633643,1.5490375265989251,10
2023-11-01,0.02998491489532261,0.0013947407678604128,0.028590174127462196,1.394740767860413,10
2023-11-08,0.007398522936192518,0.0007495384940860522,0.006648984442106465,0.7495384940860522,10
2023-11-16,-0.006623896390597622,0.0009614848031951304,-0.007585381193792752,0.9614848031951304,10
2023-11-23,0.029143007842386746,0.0011012118838319882,0.028041795958554758,1.1012118838319882,10
2023-12-01,0.03173400152086846,0.0009997345189841158,0.030734267001884343,0.9997345189841158,10
2023-12-08,0.007371910224727952,0.0009804543359908208,0.0063914558887371315,0.9804543359908209,10
2023-12-15,0.0027566770605458616,0.0007299964653623888,0.0020266805951834727,0.7299964653623888,10
2023-12-22,0.008504053399347261,0.0010929261392899838,0.007411127260057278,1.0929261392899838,10
2024-01-01,-0.004670348356023607,0.0008688989548110465,-0.005539247310834654,0.8688989548110465,10
