Date,PortfolioValue,GrossReturn,TransactionCost,NetReturn,Turnover,NStocks
2022-01-03,1009728.020531183,0.010728020531183047,0.001,0.009728020531183046,1.0,10
2022-01-10,1021445.0102569178,0.011829042630296938,0.00022493787387849412,0.011604104756418444,0.22493787387849415,10
2022-01-17,964667.2546932915,-0.05553437396611649,5.134527817772061e-05,-0.05558571924429421,0.05134527817772061,10
2022-01-24,1000330.2324200846,0.03753116459998562,0.0005619635067735561,0.03696920109321206,0.5619635067735562,10
2022-02-01,983514.5127583481,-0.016588729152363202,0.00022143924678086276,-0.016810168399144065,0.22143924678086277,10
2022-02-08,990156.8345096086,0.0067893683745474664,3.570926215526098e-05,0.006753659112392205,0.035709262155260976,10
2022-02-15,967496.9672232923,-0.022857595369900063,2.7534032392017228e-05,-0.022885129402292082,0.027534032392017224,10
2022-02-22,935366.6213245147,-0.03281009497916432,0.00039966896561723157,-0.03320976394478155,0.39966896561723153,10
2022-03-02,936448.0939837799,0.00138244064286841,0.00022623874875561025,0.0011562018941127998,0.22623874875561023,10
2022-03-09,968609.2147320167,0.034566700039665,0.00022296977329345967,0.03434373026637154,0.22296977329345968,10
2022-03-16,981450.1641488685,0.013475087022849053,0.00021798682026164508,0.013257100202587408,0.21798682026164506,10
2022-03-24,997744.4811989242,0.016622545716386217,2.0258972477636333e-05,0.01660228674390858,0.020258972477636333,10
2022-03-31,1028291.5749070898,0.0308198637833641,0.00020371477549474673,0.030616149007869353,0.2037147754947467,10
2022-04-07,1016250.5080102844,-0.011324996049001612,0.0003847827633876226,-0.011709778812389235,0.38478276338762263,10
2022-04-18,997792.6675095496,-0.018144457354044685,1.8230246351536487e-05,-0.018162687600396223,0.018230246351536486,10
2022-04-25,1013505.0195671284,0.01615939153444801,0.00041228036675817527,0.015747111167689832,0.4122803667581753,10
2022-05-02,983680.8316358863,-0.029212401150794376,0.00021437755818529242,-0.029426778708979667,0.21437755818529244,10
2022-05-10,990758.955995369,0.007583222030179915,0.0003876722828989415,0.007195549747280973,0.3876722828989415,10
2022-05-17,970889.7896981612,-0.01968297662934848,0.0003715140991720043,-0.020054490728520485,0.3715140991720043,10
2022-05-24,992425.0130617487,0.022565988158864236,0.0003850737110126452,0.022180914447851592,0.3850737110126452,10
2022-05-31,978807.8370853195,-0.013510324844556942,0.00021078838536723682,-0.013721113229924179,0.21078838536723682,10
2022-06-07,945986.0735056167,-0.033489176461193315,4.321093513046806e-05,-0.03353238739632378,0.04321093513046806,10
2022-06-14,939849.9771643756,-0.00607500629245139,0.000411448966347586,-0.0064864552587989765,0.411448966347586,10
2022-06-21,962740.6552602234,0.024554953181088912,0.0001992808376033726,0.02435567234348554,0.19928083760337262,10
2022-06-28,975259.7844230555,0.013402411505461842,0.00039877538141327035,0.013003636124048572,0.39877538141327035,10
