MeanIC,MedianIC,ICStd,ICIR,PositiveICRate,Observations,Model
-0.006741273374431988,-0.006015037593984962,0.26776381076099637,-0.025176192986173136,0.48567530695770805,733,Naive
0.00021540891792920294,0.004511278195488721,0.231362048471682,0.0009310468996628386,0.5075034106412005,733,RandomForest
0.013583070910564269,0.021052631578947364,0.23540659580087106,0.05770046869058037,0.5266030013642565,733,XGBoost
0.0032578034444911727,0.012030075187969924,0.2386606391630788,0.013650359170726465,0.5156889495225102,733,LSTM
