Date,Open,High,Low,Close,Volume
2018-01-01,429.8263419401327,431.674007412686,424.73095877558177,425.6490478515625,6580516
2018-01-02,426.5785814957083,430.354211235137,426.5785814957083,429.7459716796875,4776316
2018-01-03,430.3542432454461,431.10019060040486,424.8916021773755,425.2244262695313,4531288
2018-01-04,425.3047490496545,428.17377730821937,425.3047490496545,426.8884582519531,2373776
2018-01-05,427.5999631483372,428.7590617488759,425.89003354739754,427.7376708984375,2870868
2018-01-08,428.05900631050906,429.3672719591156,426.3949699588998,427.0491027832031,4570308
2018-01-09,427.3705044660431,429.17224884102063,425.76384843421584,427.76068115234375,5305528
2018-01-10,428.104888460384,428.72461534460103,426.2916851040392,427.8753662109375,4615888
2018-01-11,427.8754281951231,430.58380233808106,426.050737254831,429.7919616699219,4059096
2018-01-12,429.89520943241655,431.07725472022514,426.9114199382247,428.1278991699219,4336708
2018-01-15,429.19507655548085,437.10213407499174,426.87690766967813,435.5758056640625,12576444
2018-01-16,436.8841767398925,438.3875588950785,432.706882412014,436.1267700195313,6445384
2018-01-17,435.4037294143156,436.677589170877,433.1085068027483,433.9118347167969,2905496
2018-01-18,441.6007840191707,448.4864511296568,440.2351379160648,443.9648742675781,16649540
2018-01-19,444.1600263652793,449.840702547411,440.51061666894486,448.0733642578125,11455988
2018-01-22,449.8636133845046,456.2902364328546,448.2913915637467,450.6325073242187,8849768
2018-01-23,451.01126521343383,451.40144186932616,446.03064311007654,447.8668212890625,5047796
2018-01-24,448.1536609295431,451.92929057049014,447.7060757508218,449.32421875,4790568
2018-01-25,448.463556076134,454.45408154750754,447.6831747769765,453.29498291015625,8723668
2018-01-29,453.995010052113,460.6396679759166,453.995010052113,458.9641723632813,8235892
2018-01-30,458.5395090005148,459.4805445126486,455.4065250483216,458.0115966796875,6397560
2018-01-31,456.6115871959247,462.14306802865417,456.0607281713115,460.352783203125,6943348
2018-02-01,460.42167526458786,462.4873757019664,455.6705754657594,457.0132751464844,6521420
2018-02-02,455.8312211242299,456.7263635668666,445.6174802682238,447.109375,7346124
2018-02-05,440.22370219805657,444.182961250672,437.4350010878608,439.2711791992187,7926784
2018-02-06,426.9113286755951,438.8464841009343,421.47166327541663,435.3577575683594,10749804
