Date,Open,High,Low,Close,Volume
2018-01-01,527.927996376486,540.7682624106072,527.6970567455252,530.2835693359375,5314142
2018-01-02,533.0085253996488,537.6273167809283,523.9557055686872,528.5283203125,3839130
2018-01-03,531.1611079321035,534.8099650803332,523.7710403434829,525.6647338867188,2182632
2018-01-04,528.3898987028559,539.4288248209873,517.3971492365832,536.8884887695312,6246746
2018-01-05,540.3987348980831,542.5695448701891,531.438265966159,534.625244140625,4600683
2018-01-08,543.1699148252089,558.5042810243829,541.4609844145926,546.4954223632812,10475190
2018-01-09,551.4837649606378,552.4075233609069,539.7981986445387,541.7843017578125,4025566
2018-01-10,545.7564004613477,548.7124383415545,537.073106141548,540.490966796875,2929462
2018-01-11,541.0913778643416,552.8692951802107,536.241647204866,543.1236572265625,5930449
2018-01-12,545.0174025249902,546.3568633499151,535.4102935549074,538.966796875,2842683
2018-01-15,542.0613642227902,542.0613642227902,530.6991483030914,532.50048828125,4456611
2018-01-16,533.3318631493902,539.4287021150623,528.5283648137968,533.6552124023438,4868363
2018-01-17,538.5509558602115,541.2298768211228,532.7312912842063,539.2437744140625,4812606
2018-01-18,541.3223245683803,544.5093017487548,530.5143419653281,532.7313842773438,3679687
2018-01-19,535.7798300403934,536.3802955060634,524.3252042247674,528.4821166992188,4693971
2018-01-22,529.3134666547736,534.7636627733691,525.4798474413192,532.2233276367188,3072409
2018-01-23,534.8561504497965,541.1838733730601,531.622995827043,535.179443359375,4790590
2018-01-24,533.0086234857625,551.0219131876211,531.2534598851927,541.8305053710938,7168397
2018-01-25,545.9412253051547,550.5600173974149,533.9323658652783,535.6412963867188,4213982
2018-01-29,536.7497029499895,548.8971461068905,534.2555444773423,543.1236572265625,6006564
2018-01-30,541.0451155495882,549.4051148480659,535.8258598756036,546.818603515625,3542190
2018-01-31,545.0174369613903,549.5438755159676,531.2072380874621,535.6875,4781423
2018-02-01,535.7797827729781,535.7797827729781,507.65133290105103,512.0391845703125,8789899
2018-02-02,509.91462408733787,524.0942926211297,503.12502256930446,509.1756286621094,10873325
2018-02-05,497.7209221339665,517.7203103294439,492.8711914353693,514.9490356445312,4734366
2018-02-06,496.05809727375924,512.2238639446919,490.70031159630844,509.7297058105469,6325143
2018-02-07,513.6095305035828,514.9489910950896,501.2311487624979,507.6051025390625,5110233
2018-02-08,498.8756579264682,542.2461213258998,493.1021685597103,539.5671997070312,13707589
2018-02-09,526.6346578171853,541.322439390897,526.6346578171853,538.2740478515625,3796079
2018-02-12,541.3223774982041,562.5226422960249,540.3986191748284,544.2322387695312,10261511
2018-02-14,545.8950391090378,546.6802111982881,527.6508106638299,530.976318359375,6630066
2018-02-15,522.2930052535875,540.3524701212134,522.2930052535875,531.8538818359375,10715444
2018-02-16,531.5305540726165,533.5166006098748,520.3992213328628,531.3919677734375,6640151
2018-02-19,531.1609899480081,533.2394459956308,511.34636435099327,518.597900390625,3518880
2018-02-20,521.6002128743854,523.4477297089614,514.5334384294362,516.8428344726562,2481944
2018-02-21,517.3508873625711,520.0759859543101,472.3176647777175,485.6659851074219,21898950
2018-02-22,487.2825354180314,505.29582345718137,484.0493811545942,500.1689758300781,12473655
2018-02-23,508.06711906146114,531.3920186183738,504.3720854682869,526.218994140625,30844893
2018-02-26,526.5422077939901,528.2973710393286,511.1616102241579,513.5634155273438,8083731
2018-02-27,513.5634159211797,520.4916028711505,500.72315355454197,503.26348876953125,6920945
2018-02-28,501.6007393651067,510.23785661547856,492.0398638470274,494.5339660644531,8366660
2018-03-01,496.93586449569597,500.21519568412833,492.5941885476666,494.5802917480469,4264631
2018-03-05,494.30303978661783,510.5612195643989,486.8667968079998,506.72760009765625,7343286
2018-03-06,518.2284274726728,520.0759441481547,489.5919190027034,491.20849609375,9825945
2018-03-07,491.43955199251275,493.4256554414222,480.4468026189285,484.83465576171875,6282066
2018-03-08,489.314781434969,490.05377679658164,470.6548525501571,475.3659973144531,9316674
2018-03-09,474.8118386528139,480.262036007167,466.49801268418486,468.1607666015625,4996423
2018-03-12,472.0405344138732,476.65932633573107,467.92979832707226,473.56475830078125,4632925
2018-03-13,473.56468794053194,485.4349588633768,473.56468794053194,483.4026794433594,4795084
